donor,media,day,real,centerX,centerY,radiusMicrons,nNuclei,totalIntensity,areaPxSq,normalizedIntensity,normI-BG,totalI-BG
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,1,21,0,0,0,0,1,0,0,64385,0,0
3,0,21,1,2368.410498,662.0936894,9.42763831,1,176095239,2726.815419,64579.0829,195.0828997,531955.0588
3,0,21,1,433.1427203,340.5730226,11.15306994,2,246114884,3816.267138,64490.99999,106.9999925,408340.5551
3,0,21,1,524.7896121,194.3634369,13.06354641,1,338369596,5235.668019,64627.77907,243.7790666,1276346.262
3,0,21,1,1048.390336,1019.096812,11.40347984,2,257141779,3989.557366,64453.71139,69.7113872,278117.5783
3,0,21,1,707.1524402,156.1544834,10.17311223,1,204264223,3175.101311,64333.13554,-50.86445758,-161499.806
3,0,21,1,352.2758476,701.9604806,10.26729226,1,209026751,3234.161963,64630.88533,246.8853328,798467.1528
3,0,21,1,1555.861555,735.5542632,10.92412296,2,236210057,3661.196815,64517.16991,133.1699145,487561.2669
3,0,21,1,583.7839456,2083.813929,11.77606629,2,274286151,4254.518333,64469.37809,85.37808503,363242.628
3,0,21,1,38.04780953,946.122019,11.99737932,1,285362273,4415.935244,64621.02754,237.0275426,1046698.279
3,0,21,1,155.2210693,1926.211058,7.929934796,1,124285652,1929.252842,64421.65034,37.65033812,72637.02183
3,0,21,1,2100.853831,1666.985633,10.69556131,2,227417913,3509.595616,64798.89363,414.8936317,1456108.871
3,0,21,1,1882.473306,1781.166124,12.7658157,1,322997036,4999.73581,64602.82069,218.8206854,1094045.617
3,0,21,1,220.5521169,1219.920292,11.37703165,1,256324490,3971.072797,64547.9202,163.9202043,650939.0642
3,0,21,1,1867.963685,643.0916149,11.22022145,1,249355693,3862.3602,64560.44493,176.4449293,681493.8723
3,0,21,1,2029.842105,1587.720951,11.31650859,1,254044543,3928.934885,64659.90158,275.9015836,1083999.357
3,0,21,1,2046.650663,728.8099257,11.49705184,1,262005972,4055.299134,64608.29727,224.2972728,909592.5361
3,0,21,1,1091.402631,704.9083632,10.90732384,1,235154825,3649.94509,64426.94868,42.94867915,156760.3206
3,0,21,1,674.790262,1257.363651,11.49281673,1,262192988,4052.312026,64702.07287,318.0728712,1288930.521
3,0,21,1,576.0997024,1927.633579,8.295830199,2,136089289,2111.39566,64454.65982,70.65982196,149190.8414
3,0,21,1,313.0431855,1994.331884,7.822657634,2,121207082,1877.407562,64560.87878,176.8787794,332073.558
3,0,21,1,613.1686548,804.6192065,10.05894773,1,200210399,3104.238054,64495.82652,111.8265196,347136.1376
3,0,21,1,303.9651768,1228.347287,9.653759944,1,184639469,2859.189277,64577.56066,193.5606625,553426.5708
3,0,21,1,1775.452679,1293.501131,10.31260985,1,210500347,3262.774742,64515.74616,131.7461571,429858.0337
3,0,21,1,710.2399679,1554.417729,12.60549613,2,314797176,4874.945927,64574.49595,190.4959478,928657.4446
3,0,21,1,1825.60887,775.5853584,9.936940201,1,195114324,3029.390566,64407.12075,23.12075027,70041.78275
3,0,21,1,42.22227501,1482.164592,10.48857933,2,217663421,3375.073621,64491.45869,107.4586925,362680.9985
3,0,21,1,2108.272707,1008.775285,10.19553391,1,205940871,3189.112671,64576.22927,192.2292738,613040.8128
3,0,21,1,1437.400951,639.0615867,11.4101421,1,257827553,3994.22037,64550.15726,166.1572622,663668.7211
3,0,21,1,1796.715529,510.486429,8.652128628,2,148320527,2296.655474,64581.09572,197.0957194,452660.963
3,0,21,1,1731.335431,1403.506642,10.95903084,1,237961109,3684.632801,64582.04165,198.0416503,729710.7606
3,0,21,1,1660.246146,1842.709255,11.10596477,1,244159399,3784.099081,64522.4646,138.4645975,523963.756
3,0,21,1,1604.443903,985.3152115,7.410497276,1,108627484,1684.785515,64475.55671,91.55670505,154253.4105
3,0,21,1,247.187254,595.2661052,9.903781062,1,194509969,3009.206409,64638.29413,254.2941329,765223.5347
3,0,21,1,1259.018526,54.71008237,15.40426039,2,470299705,7280.004014,64601.57221,217.572213,1583926.584
3,0,21,1,1738.156305,496.2612361,5.458375695,1,58933097,914.064337,64473.68595,89.68594894,81978.72745
3,0,21,1,1457.48763,1383.031948,11.31412897,1,253457934,3927.282711,64537.7358,153.735804,603763.9649
3,0,21,1,821.9019156,194.0400425,11.45344681,1,259482902,4024.596294,64474.26848,90.26847673,363294.177
3,0,21,1,116.935621,283.6702202,6.321832739,2,79021362,1226.128306,64447.87353,63.87352976,78317.14285
3,0,21,1,374.0712229,771.4208837,10.26623026,1,208439424,3233.492944,64462.6191,78.61909694,254214.2952
3,0,21,1,2304.959547,218.4777469,6.637872521,1,86968513,1351.785337,64336.03815,-47.96185439,-64834.13149
3,0,21,1,496.2251769,2113.099,13.42348139,2,356738909,5528.155445,64531.27314,147.2731419,814148.8212
3,0,21,1,489.5591648,1555.83057,9.165724844,2,166244155,2577.410225,64500.46383,116.4638283,300175.0618
3,0,21,1,1591.908474,462.1227226,11.72538698,1,272436960,4217.977762,64589.47282,205.4728228,866679.7972
3,0,21,1,2251.946728,408.8103367,11.30325488,1,253368984,3919.737263,64639.27732,255.277323,1000620.035
3,0,21,1,2374.524455,221.855636,11.93373416,1,281767885,4369.207133,64489.47748,105.4774799,460852.9576
3,0,21,1,1289.275504,1209.109617,6.780624682,1,91009676,1410.552738,64520.57659,136.5765911,192648.4845
3,0,21,1,1392.001867,1093.838844,9.813030157,1,190674444,2954.310806,64541.09148,157.0914774,464097.0492
3,0,21,1,334.4988432,81.40660093,15.82225532,2,494228686,7680.450468,64348.91912,-35.08087709,-269436.9389
3,0,21,1,79.82775515,1445.237269,9.527605594,1,179515834,2784.950353,64459.25823,75.25823357,209590.4442
3,0,21,1,421.6648434,732.1097515,8.596623139,1,146214785,2267.282798,64488.99324,104.993236,238049.3577
3,0,21,1,2352.775785,238.1403082,6.651743061,1,87195079,1357.440638,64234.91133,-149.0886677,-202379.0162
3,0,21,1,282.2710183,2127.192255,9.273506619,1,170148589,2638.383295,64489.71585,105.7158451,278918.9197
3,0,21,1,1241.290304,1580.866116,13.23620124,2,346728152,5374.977358,64507.83489,123.8348947,665609.7549
3,0,21,1,579.8262193,1810.169285,5.25731296,1,55114852,847.9643173,64996.66422,612.6642162,519517.3938
3,0,21,1,497.5618146,1797.652835,8.910410696,1,157777100,2435.820941,64773.68568,389.6856768,949204.5321
3,0,21,1,1669.727856,984.8188488,9.915565239,1,194758746,3016.371777,64567.22194,183.2219407,552665.4909
3,0,21,1,285.1085399,949.8379126,11.73670929,1,272397084,4226.127651,64455.47946,71.47946436,302081.3408
3,0,21,1,2177.012927,617.5342111,5.278455037,1,54710319,854.798141,64003.788,-380.2119964,-325004.5077
3,0,21,1,1609.948195,845.053956,10.65361697,1,224959063,3482.12272,64604.00195,220.001952,766073.7954
3,0,21,1,1501.933938,1106.003586,10.53223001,1,219027701,3403.224395,64358.87723,-25.12277099,-85498.4271
3,0,21,1,827.3134951,1255.722725,6.438335947,1,81906325,1271.736641,64405.0996,21.09959957,26833.13388
3,0,21,1,2275.307369,475.2323283,9.647107029,1,184504883,2855.249799,64619.52402,235.5240247,672479.9243
3,0,21,1,1256.688839,1350.439686,7.337317115,1,106735658,1651.674618,64622.6907,238.6907011,394239.3727
3,0,21,1,1365.058057,811.4316987,6.501283057,1,83636950,1296.725544,64498.57518,114.5751821,148572.5654
3,0,21,1,1655.363809,1182.804449,10.94523971,1,236833700,3675.36496,64438.14493,54.14493219,199002.3866
3,0,21,1,1993.297951,390.1796219,11.97352725,1,283840740,4398.393999,64532.81359,148.8135882,654540.7932
3,0,21,1,936.0528725,848.3568963,9.281262449,1,170586735,2642.798327,64547.76866,163.768662,432807.5459
3,0,21,1,423.0839033,1236.833086,11.64392028,1,268893845,4159.569285,64644.63664,260.636643,1084136.175
3,0,21,1,1707.5143,177.5257389,11.80500928,1,275693159,4275.457385,64482.72879,98.72878873,422110.7289
3,0,21,1,1641.839083,806.9754389,12.78640591,2,323335865,5015.877142,64462.47702,78.47701772,393631.0794
3,0,21,1,2068.070907,1314.479568,9.151983184,1,165316356,2569.687684,64333.24837,-50.75162519,-130415.8262
3,0,21,1,2126.581546,1807.458844,8.247169443,1,134943108,2086.698726,64668.22752,284.2275158,593097.1953
3,0,21,1,1857.96382,1424.468093,12.61046583,1,314829218,4878.790566,64530.17684,146.1768417,713166.1961
3,0,21,1,1337.15492,1511.257529,7.649438022,1,115619518,1795.184032,64405.38461,21.38460999,38389.31038
3,0,21,1,1184.025581,1063.412423,11.64451435,1,267847668,4159.99374,64386.55555,2.555550196,10631.07282
3,0,21,1,1548.865597,1130.452847,7.598177589,1,114057012,1771.204863,64395.15518,11.15517756,19758.10474
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
3,0,21,0,0,0,0,1,0,0,64384,0,0
